id,job_title,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,hourly,employer_provided,lower_salary,upper_salary,job_location,age,python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,degree,City,State,estimated_revenue,avg_salary
712,Data Science Manager,3.2,"Numeric, Llc","Allentown, PA","Chadds Ford, Pa",Jan-50,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,0,0,95000,160000,PA,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Allentown,Pa,500000.0,127500.0
714,Data Analyst 2 (Missionary Department),4.2,The Church Of Jesus Christ Of Latter-Day Saints,"Salt Lake City, UT","Salt Lake City, Ut",10000+,1992,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,Unknown,0,0,53000,91000,UT,29.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,Unknown,Salt Lake City,Ut,500000.0,72000.0
715,"Enterprise Architect, Data",3.6,Massmutual,"Boston, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,101000,158000,MA,170.0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,"Enterprise Architect, Data",Other,Unknown,Boston,Ma,500000.0,129500.0
718,Supply Chain Data Analyst,3.1,Icon Health And Fitness,"Logan, UT","Logan, Ut",1001 - 5000,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Life Fitness, Brooks Running, Under Armour",0,0,33000,61000,UT,44.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,Unknown,Logan,Ut,500000.0,47000.0
719,Data Engineer - Etl,3.8,Shipt,"Birmingham, AL","Birmingham, Al",501 - 1000,2014,Subsidiary Or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,Unknown,0,0,44000,86000,AL,7.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Birmingham,Al,500000.0,65000.0
721,Corporate Risk Data Analyst (Sql_ Based) - Milwaukee Or,3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, Wi",1001 - 5000,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43000,77000,WI,151.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Green Bay,Wi,500000.0,60000.0
722,"Senior Manager, Epidemiologic Data Scientist",4.0,Pfizer,"New York, NY","New York, Ny",10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,125000,210000,NY,172.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,New York,Ny,500000.0,167500.0
723,"Marketing Data Analyst, May 2020 Undergrad",3.8,Fareportal,"New York, NY","New York, Ny",1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44000,86000,NY,19.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,New York,Ny,500000.0,65000.0
725,Senior Data Analyst,4.0,Novetta,"Herndon, VA","Mc Lean, Va",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,69000,119000,VA,9.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Sr,Unknown,Herndon,Va,500000.0,94000.0
726,Senior Data Analyst,1.9,Moda Operandi,"New York, NY","New York, Ny",201 - 500,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65000,110000,NY,11.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Analyst,Sr,Unknown,New York,Ny,500000.0,87500.0
727,Senior Data Engineer,4.0,Novetta,"Reston, VA","Mc Lean, Va",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,67000,127000,VA,9.0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Data Engineer,Sr,Unknown,Reston,Va,500000.0,97000.0
728,Senior Data Engineer,4.3,Genesys,"Durham, NC","Daly City, Ca",5001 - 10000,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Avaya, Five9, Salesforce",0,0,78000,147000,NC,31.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Data Engineer,Sr,Unknown,Durham,Nc,500000.0,112500.0
730,Data Modeler (Analytical Systems),3.6,Massmutual,"Boston, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,66000,117000,MA,170.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Modeler,Other,Unknown,Boston,Ma,500000.0,91500.0
731,Data Modeler - Data Solutions Engineer,3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, Ma",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,37000,66000,IN,109.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Data Modeler,Other,M,Indianapolis,In,500000.0,51500.0
732,Data Scientist In Translational Medicine,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,86000,143000,MA,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Cambridge,Ma,500000.0,114500.0
733,Data Scientist,4.3,Useready,"New York, NY","New York, Ny",201 - 500,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,0,0,84000,146000,NY,10.0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,115000.0
734,Product Manager/Data Evangelist,3.2,"Numeric, Llc","Phila, PA","Chadds Ford, Pa",Jan-50,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,0,0,50000,98000,PA,29.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist Project Manager,Other,M,Phila,Pa,500000.0,74000.0
735,Associate Environmental Scientist - Wildlife Biologist,4.7,Qk,"Clovis, CA","Visalia, Ca",51 - 200,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),Unknown,0,0,38000,64000,CA,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Clovis,Ca,500000.0,51000.0
736,Sr Data Engineer (Sr Bi Developer),3.4,Tivity Health,"Chandler, AZ","Franklin, Tn",501 - 1000,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,90000,110000,AZ,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Sr,Unknown,Chandler,Az,500000.0,100000.0
737,"Senior Data Scientist – Visualization, Novartis Ai Innovation Lab",3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,92000,150000,MA,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Cambridge,Ma,500000.0,121000.0
738,Senior Data Analyst/Scientist,4.5,Demandbase,"San Francisco, CA","San Francisco, Ca",201 - 500,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,90000,153000,CA,15.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Sr,Unknown,San Francisco,Ca,500000.0,121500.0
740,"Associate, Data Science, Internal Audit",3.1,Santander,"Boston, MA","Madrid, Spain",10000+,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,0,0,43000,82000,MA,165.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Boston,Ma,500000.0,62500.0
741,"Scientist – Cancer Discovery, Molecular Assay",3.7,Monte Rosa Therapeutics,"Cambridge, MA",Unknown,Unknown,1992,Other Organization,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,1,100000,135000,MA,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Cambridge,Ma,500000.0,117500.0
742,Senior Lidar Data Scientist,3.9,Luminar Technologies,"Orlando, FL","Orlando, Fl",201 - 500,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,93000,151000,FL,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Orlando,Fl,500000.0,122000.0
743,Data Engineer,4.4,Brmi,"Chantilly, VA","Washington, Dc",51 - 200,2004,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,61000,109000,VA,17.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Chantilly,Va,500000.0,85000.0
744,Data Engineer,3.4,Intraedge,"Scottsdale, AZ","Chandler, Az",501 - 1000,2002,Company - Private,It Services,Information Technology,$50 to $100 million (USD),Unknown,0,0,42000,79000,AZ,19.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Data Engineer,Other,Unknown,Scottsdale,Az,500000.0,60500.0
745,Lead Data Scientist,3.9,Zest Ai,"Burbank, CA","Burbank, Ca",51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),Unknown,0,0,139000,221000,CA,12.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Burbank,Ca,500000.0,180000.0
746,"Technology-Minded, Data Professional Opportunities",4.7,Veterans United Home Loans,"Columbia, MO","Columbia, Mo",1001 - 5000,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,Unknown,0,0,40000,101000,MO,19.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,"Technology-Minded, Data Professional Opportunities",Other,Unknown,Columbia,Mo,500000.0,70500.0
747,Big Data Engineer,3.3,Peraton,"Chantilly, VA","Herndon, Va",1001 - 5000,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Unknown,0,0,84000,153000,VA,4.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Chantilly,Va,500000.0,118500.0
748,Salesforce Analytics Consultant,3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, Fl",501 - 1000,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Unknown,0,0,52000,81000,IL,26.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Analitics,Other,M,Chicago,Il,500000.0,66500.0
749,Managing Data Scientist/Ml Engineer,3.4,Pa Consulting,"Boston, MA","London, United Kingdom",1001 - 5000,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,81000,134000,MA,78.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,Data Scientist,Other,Unknown,Boston,Ma,500000.0,107500.0
750,Senior Data Engineer,4.7,Praetorian,"Austin, TX","Austin, Tx",51 - 200,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),Unknown,0,0,97000,180000,TX,11.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Austin,Tx,500000.0,138500.0
751,Staff Scientist- Upstream Pd,2.7,Advanced Bioscience Laboratories,"Rockville, MD","Rockville, Md",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),Unknown,0,0,49000,113000,MD,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Rockville,Md,500000.0,81000.0
752,Data Engineering Analyst,3.8,Country Financial,"Bloomington, IL","Bloomington, Il",1001 - 5000,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"Northwestern Mutual, American Family Insurance, MetLife",0,0,44000,73000,IL,96.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,M,Bloomington,Il,500000.0,58500.0
753,Sr. Data Engineer,3.4,Echo Global Logistics,"Chicago, IL","Chicago, Il",1001 - 5000,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75000,140000,IL,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Chicago,Il,500000.0,107500.0
754,"Scientist, Pharmacometrics",3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, Ma",501 - 1000,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),Unknown,0,0,84000,157000,MA,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Cambridge,Ma,500000.0,120500.0
755,Manager Of Data Science,3.9,Tapjoy,"San Francisco, CA","San Francisco, Ca",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,40000,87000,CA,14.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,63500.0
756,Scientist Manufacturing Pharma - Kentucky Bioprocessing,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,68000,139000,KY,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Owensboro,Ky,500000.0,103500.0
757,Software Engineer (Data Scientist/Software Engineer) - Sisw - Mg,4.1,Mentor Graphics,"Fremont, CA","Wilsonville, Or",5001 - 10000,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cadence Design Systems, Synopsys, Altium Limited",0,0,72000,142000,CA,40.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Fremont,Ca,500000.0,107000.0
758,Data Engineer,3.7,Maxar Technologies,"Springfield, VA","Westminster, Co",5001 - 10000,1992,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),Unknown,0,0,74000,137000,VA,29.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Springfield,Va,500000.0,105500.0
759,Data Engineer,2.8,Icw Group,"San Diego, CA","San Diego, Ca",501 - 1000,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,57000,109000,CA,49.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Engineer,Other,Unknown,San Diego,Ca,500000.0,83000.0
761,Lead Big Data Engineer,4.0,Glassdoor,"San Francisco, CA","Mill Valley, Ca",1001 - 5000,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Indeed, LinkedIn",0,0,121000,203000,CA,14.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,162000.0
763,Product Engineer – Spatial Data Science And Statistical Analysis,3.5,Esri,"Redlands, CA","Redlands, Ca",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,52000,85000,CA,52.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Data Scientist,Other,M,Redlands,Ca,500000.0,68500.0
766,Sr Software Engineer (Data Scientist),3.4,Assurant,"Westlake, OH","New York, Ny",10000+,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Asurion, SquareTrade, National General Insurance",0,0,81000,140000,OH,43.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Westlake,Oh,500000.0,110500.0
767,Sr. Data Engineer (Etl Developer),3.7,F&G,"Des Moines, IA","Des Moines, Ia",201 - 500,1992,Subsidiary Or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),Unknown,0,0,83000,148000,IA,29.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Sr,Unknown,Des Moines,Ia,500000.0,115500.0
768,Associate Research Scientist I (Protein Expression And Production),3.0,Exelixis,"Alameda, CA","Alameda, Ca",501 - 1000,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,59000,116000,CA,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Alameda,Ca,500000.0,87500.0
769,Senior Data Scientist Artificial Intelligence,3.8,Pnnl,"Richland, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60000,101000,WA,56.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,M,Richland,Wa,500000.0,80500.0
773,Analytics - Business Assurance Data Analyst,4.6,Greatamerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, Ia",501 - 1000,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),Unknown,0,0,31000,55000,IA,29.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,Unknown,Cedar Rapids,Ia,500000.0,43000.0
776,"Associate Director/Director, Safety Scientist",4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, Ma",201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,102000,178000,MA,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Director,Other,P,Cambridge,Ma,500000.0,140000.0
777,"Director, Precision Medicine Clinical Biomarker Scientist",4.0,Pfizer,"Cambridge, MA","New York, Ny",10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,136000,208000,MA,172.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Other,P,Cambridge,Ma,500000.0,172000.0
778,"Senior Scientist, Cell Pharmacology/Assay Development",3.7,Kronos Bio,"Cambridge, MA","San Mateo, Ca",Unknown,1992,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,1,110000,130000,MA,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Cambridge,Ma,500000.0,120000.0
779,Data Analyst Senior,3.0,Amerihealth Caritas,"Philadelphia, PA","Philadelphia, Pa",5001 - 10000,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",0,0,48000,85000,PA,38.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,M,Philadelphia,Pa,500000.0,66500.0
780,Senior Formulations Scientist Ii,3.0,Exelixis,"Alameda, CA","Alameda, Ca",501 - 1000,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,71000,129000,CA,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Alameda,Ca,500000.0,100000.0
781,Lead Data Engineer (Python),4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, Ca",51 - 200,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,0,0,66000,123000,CA,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,94500.0
782,Data Science Manager,4.2,Grand Rounds,"San Francisco, CA","San Francisco, Ca",501 - 1000,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,171000,272000,CA,10.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,221500.0
783,Senior Data Scientist 4 Artificial Intelligence,3.8,Pnnl,"Seattle, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92000,146000,WA,56.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,M,Seattle,Wa,500000.0,119000.0
784,Data Engineer,3.5,"Spins, Llc","Chicago, IL","Chicago, Il",201 - 500,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),Unknown,0,0,65000,126000,IL,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Chicago,Il,500000.0,95500.0
785,"Director Ii, Data Science - Grs Predictive Analytics",3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, Ma",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,150000,239000,IL,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,Chicago,Il,500000.0,194500.0
786,Medical Lab Scientist - Mlt,3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, Co",10000+,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Dignity Health, Trinity Health",1,0,43000,60000,NE,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Omaha,Ne,500000.0,51500.0
787,"Senior Operations Data Analyst, Call Center Operations",2.7,Fleetcor,"Nashville, TN","Peachtree Corners, Ga",5001 - 10000,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),Unknown,1,0,20000,35000,TN,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,Unknown,Nashville,Tn,500000.0,27500.0
788,Senior Quantitative Analyst,3.3,Dtcc,"Jersey City, NJ","New York, Ny",1001 - 5000,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),Unknown,0,0,118000,228000,NJ,48.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Sr,Unknown,Jersey City,Nj,500000.0,173000.0
789,Geospatial Software Developer And Data Scientist,3.7,Applied Research Laboratories,"Austin, TX","Austin, Tx",501 - 1000,1992,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,82000,129000,TX,29.0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Austin,Tx,500000.0,105500.0
790,Research Computer Scientist - Research Engineer - Sr. Computer Scientist - Software Development,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, Tx",1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,52000,91000,TX,74.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,Unknown,San Antonio,Tx,500000.0,71500.0
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,47000,101000,NC,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Winston-Salem,Nc,500000.0,74000.0
794,Systems Engineer Ii - Data Analyst,3.7,Raytheon,"Huntsville, AL","Waltham, Ma",10000+,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,49000,76000,AL,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Huntsville,Al,500000.0,62500.0
795,Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,Rti International,"Durham, NC","Research Triangle Park, Nc",1001 - 5000,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Westat, Abt Associates, Chemonics International",0,0,43000,88000,NC,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Durham,Nc,500000.0,65500.0
797,Data Scientist,3.8,Dick'S Sporting Goods - Corporate,"Coraopolis, PA","Coraopolis, Pa",10000+,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),"REI, Academy Sports + Outdoors, Cabela's",0,0,61000,109000,PA,73.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Other,M,Coraopolis,Pa,500000.0,85000.0
799,Principal Data Scientist,3.9,Astrazeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,113000,182000,MD,108.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,P,Gaithersburg,Md,500000.0,147500.0
802,Director Data Science,3.6,Tranzact,"Fort Lee, NJ","Fort Lee, Nj",1001 - 5000,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,124000,199000,NJ,32.0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,Other,Unknown,Fort Lee,Nj,500000.0,161500.0
803,Data Engineer,3.7,Carilion Clinic,"Roanoke, VA","Roanoke, Va",10000+,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),Unknown,0,0,58000,104000,VA,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Roanoke,Va,500000.0,81000.0
804,Sr Data Analyst - It,2.1,United Biosource,"Blue Bell, PA","Blue Bell, Pa",1001 - 5000,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0,0,52000,93000,PA,18.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,Unknown,Blue Bell,Pa,500000.0,72500.0
806,Senior Data Engineer,3.9,Figure Eight,"San Francisco, CA","San Francisco, Ca",51 - 200,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),Unknown,0,0,97000,181000,CA,13.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,139000.0
807,Senior Data Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, Ca",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,100000,173000,CA,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,136500.0
